-0.16253,-0.14731,-0.97564
-0.662,-0.6,0.44918
-0.662,-0.6,0.44918
-0.71417,-0.64729,-0.26642
-0.71417,-0.64729,-0.26642
-0.39675,-0.35959,-0.84457
-0.39675,-0.35959,-0.84456
-0.51124,-0.46336,0.72383
-0.51124,-0.46336,0.72383
-0.73895,-0.66974,0.073475
-0.73895,-0.66974,0.073476
-0.30057,-0.27242,0.91403
-0.30057,-0.27242,0.91403
-0.58439,-0.52966,-0.61477
-0.58439,-0.52966,-0.61477
-0.12682,-0.11495,-0.98524
-0.12682,-0.11495,-0.98524
-0.67752,-0.61406,0.40484
-0.67752,-0.61406,0.40484
-0.054573,-0.049462,0.99728
-0.054573,-0.049462,0.99728
-0.70364,-0.63774,-0.31334
-0.70364,-0.63774,-0.31335
-0.36555,-0.33131,-0.86983
-0.36555,-0.33131,-0.86983
-0.53694,-0.48666,0.6891
-0.53694,-0.48666,0.6891
-0.74073,-0.67136,0.024515
-0.74073,-0.67136,0.024514
-0.33346,-0.30223,0.89301
-0.33346,-0.30223,0.89301
-0.56134,-0.50877,-0.65273
-0.56134,-0.50877,-0.65273
-0.25223,-0.18706,0.94942
-0.25223,-0.18706,0.94942
-0.67883,-0.50345,-0.53453
-0.67883,-0.50345,-0.53453
-0.21446,-0.15906,-0.96369
-0.21446,-0.15906,-0.96369
-0.69907,-0.51846,0.49245
-0.69907,-0.51846,0.49245
-0.78374,-0.58126,-0.21885
-0.78374,-0.58126,-0.21885
-0.525,-0.38937,0.75682
-0.525,-0.38937,0.75682
-0.46287,-0.34329,-0.81726
-0.46287,-0.34329,-0.81726
-0.79718,-0.59123,0.12225
-0.79718,-0.59123,0.12225
-0.28937,-0.21461,0.93285
-0.28937,-0.21461,0.93285
-0.65695,-0.48723,-0.57535
-0.65695,-0.48723,-0.57535
-0.17619,-0.13067,-0.97564
-0.17619,-0.13067,-0.97564
-0.71762,-0.53222,0.44918
-0.71762,-0.53222,0.44919
-0.77418,-0.57417,-0.26642
-0.77418,-0.57417,-0.26642
-0.43008,-0.31897,-0.84456
-0.43008,-0.31897,-0.84456
-0.55419,-0.41102,0.72383
-0.55419,-0.41102,0.72383
-0.80104,-0.59409,0.073476
-0.80104,-0.59409,0.073475
-0.32582,-0.24165,0.91403
-0.32582,-0.24165,0.91403
-0.6335,-0.46983,-0.61477
-0.6335,-0.46983,-0.61477
-0.13748,-0.10196,-0.98524
-0.13748,-0.10196,-0.98524
-0.73444,-0.5447,0.40484
-0.73444,-0.5447,0.40484
-0.059159,-0.043875,0.99728
-0.059159,-0.043875,0.99728
-0.76276,-0.5657,-0.31335
-0.76276,-0.5657,-0.31335
-0.39626,-0.29389,-0.86983
-0.39626,-0.29389,-0.86983
-0.58206,-0.43168,0.6891
-0.58206,-0.43168,0.6891
-0.80297,-0.59552,0.024514
-0.80297,-0.59552,0.024515
-0.36148,-0.26809,0.89301
-0.36148,-0.26809,0.89301
-0.6085,-0.4513,-0.65273
-0.6085,-0.4513,-0.65273
-0.098439,-0.073007,-0.99246
-0.098439,-0.073007,-0.99246
-0.74951,-0.55587,0.35951
-0.74951,-0.55587,0.3595
-0.098438,-0.073007,0.99246
-0.098438,-0.073007,0.99246
-0.74951,-0.55587,-0.35951
-0.74951,-0.55587,-0.35951
-0.36148,-0.26809,-0.89301
-0.36148,-0.26809,-0.89301
-0.6085,-0.45129,0.65273
-0.6085,-0.4513,0.65273
-0.80297,-0.59552,-0.024514
-0.80297,-0.59552,-0.024515
-0.58206,-0.43168,-0.6891
-0.58206,-0.43168,-0.6891
-0.39626,-0.29389,0.86983
-0.39626,-0.29389,0.86983
-0.059161,-0.043876,-0.99728
-0.059161,-0.043876,-0.99728
-0.76276,-0.5657,0.31335
-0.76275,-0.5657,0.31335
-0.73444,-0.5447,-0.40484
-0.73444,-0.5447,-0.40484
-0.13748,-0.10196,0.98524
-0.13748,-0.10196,0.98524
-0.32582,-0.24165,-0.91403
-0.32582,-0.24165,-0.91403
-0.6335,-0.46983,0.61477
-0.6335,-0.46983,0.61477
-0.80104,-0.59409,-0.073477
-0.80104,-0.59409,-0.073476
-0.43008,-0.31897,0.84456
-0.43008,-0.31897,0.84456
-0.5542,-0.41102,-0.72383
-0.5542,-0.41102,-0.72383
-0.77418,-0.57417,0.2664
-0.77418,-0.57417,0.2664
-0.17619,-0.13067,0.97565
-0.17619,-0.13067,0.97565
-0.71762,-0.53222,-0.44919
-0.71762,-0.53222,-0.44919
-0.28937,-0.21462,-0.93285
-0.28937,-0.21462,-0.93285
-0.65695,-0.48723,0.57535
-0.65695,-0.48723,0.57535
-0.79718,-0.59123,-0.12226
-0.79718,-0.59123,-0.12226
-0.46287,-0.34328,0.81726
-0.46287,-0.34328,0.81726
-0.525,-0.38936,-0.75682
-0.525,-0.38936,-0.75682
-0.78374,-0.58126,0.21886
-0.78374,-0.58126,0.21886
-0.21446,-0.15906,0.96369
-0.21446,-0.15906,0.96369
-0.69907,-0.51846,-0.49244
-0.69907,-0.51846,-0.49244
-0.25223,-0.18706,-0.94942
-0.25223,-0.18706,-0.94942
-0.67883,-0.50345,0.53453
-0.67883,-0.50345,0.53453
-0.79141,-0.58695,-0.17077
-0.79141,-0.58695,-0.17077
-0.49453,-0.36677,0.78799
-0.49453,-0.36677,0.78799
-0.49453,-0.36677,-0.78799
-0.49453,-0.36677,-0.78799
-0.79141,-0.58695,0.17077
-0.79141,-0.58695,0.17077
-0.063176,-0.037866,-0.99728
-0.063176,-0.037866,-0.99728
-0.81453,-0.48821,0.31335
-0.81453,-0.48821,0.31335
-0.14681,-0.087995,0.98524
-0.14681,-0.087995,0.98524
-0.7843,-0.47009,-0.40484
-0.7843,-0.47009,-0.40484
-0.34794,-0.20855,-0.91403
-0.34794,-0.20855,-0.91403
-0.6765,-0.40548,0.61477
-0.6765,-0.40548,0.61477
-0.85541,-0.51271,-0.073476
-0.85541,-0.51271,-0.073476
-0.45928,-0.27528,0.84456
-0.45928,-0.27528,0.84456
-0.59181,-0.35472,-0.72383
-0.59181,-0.35472,-0.72383
-0.82673,-0.49552,0.2664
-0.82673,-0.49552,0.2664
-0.18815,-0.11277,0.97565
-0.18815,-0.11277,0.97565
-0.76633,-0.45932,-0.44919
-0.76633,-0.45932,-0.44919
-0.30902,-0.18522,-0.93285
-0.30902,-0.18522,-0.93285
-0.70154,-0.42049,0.57535
-0.70154,-0.42049,0.57535
-0.8513,-0.51025,-0.12226
-0.8513,-0.51025,-0.12226
-0.49428,-0.29626,0.81726
-0.49428,-0.29626,0.81726
-0.56063,-0.33603,-0.75682
-0.56063,-0.33603,-0.75682
-0.83693,-0.50164,0.21886
-0.83693,-0.50164,0.21886
-0.22902,-0.13727,0.96369
-0.22902,-0.13727,0.96369
-0.74652,-0.44745,-0.49244
-0.74652,-0.44745,-0.49244
-0.26935,-0.16144,-0.94942
-0.26935,-0.16144,-0.94942
-0.72491,-0.43449,0.53453
-0.72491,-0.43449,0.53453
-0.84513,-0.50655,-0.17077
-0.84513,-0.50655,-0.17077
-0.5281,-0.31653,0.78799
-0.5281,-0.31653,0.78799
-0.5281,-0.31653,-0.78799
-0.5281,-0.31653,-0.78799
-0.84513,-0.50655,0.17077
-0.84513,-0.50655,0.17077
-0.26935,-0.16144,0.94942
-0.26935,-0.16144,0.94942
-0.72491,-0.43449,-0.53453
-0.72491,-0.43449,-0.53453
-0.22902,-0.13727,-0.96369
-0.22902,-0.13727,-0.96369
-0.74652,-0.44745,0.49245
-0.74652,-0.44745,0.49245
-0.83693,-0.50164,-0.21885
-0.83693,-0.50164,-0.21885
-0.56064,-0.33603,0.75682
-0.56064,-0.33603,0.75682
-0.49429,-0.29626,-0.81726
-0.49429,-0.29626,-0.81726
-0.8513,-0.51025,0.12225
-0.85129,-0.51025,0.12226
-0.30901,-0.18522,0.93285
-0.30901,-0.18522,0.93285
-0.70154,-0.42049,-0.57535
-0.70154,-0.42049,-0.57535
-0.18815,-0.11277,-0.97564
-0.18815,-0.11277,-0.97564
-0.76633,-0.45932,0.44918
-0.76633,-0.45932,0.44918
-0.82673,-0.49552,-0.26642
-0.82673,-0.49552,-0.26642
-0.45927,-0.27528,-0.84456
-0.45927,-0.27528,-0.84456
-0.59181,-0.35472,0.72383
-0.59181,-0.35472,0.72383
-0.85541,-0.51271,0.073475
-0.85541,-0.51271,0.073474
-0.34794,-0.20855,0.91403
-0.34794,-0.20855,0.91403
-0.6765,-0.40548,-0.61477
-0.6765,-0.40548,-0.61477
-0.14681,-0.087996,-0.98524
-0.14681,-0.087996,-0.98524
-0.7843,-0.47009,0.40484
-0.7843,-0.47009,0.40484
-0.063174,-0.037865,0.99728
-0.063174,-0.037865,0.99728
-0.81453,-0.48821,-0.31335
-0.81453,-0.48821,-0.31334
-0.42316,-0.25363,-0.86983
-0.42316,-0.25363,-0.86983
-0.62157,-0.37255,0.6891
-0.62157,-0.37255,0.6891
-0.85747,-0.51395,0.024515
-0.85747,-0.51395,0.024515
-0.38601,-0.23137,0.89301
-0.38601,-0.23137,0.89301
-0.64981,-0.38948,-0.65273
-0.64981,-0.38948,-0.65273
-0.10512,-0.063007,-0.99246
-0.10512,-0.063007,-0.99246
-0.80038,-0.47973,0.35951
-0.80038,-0.47973,0.35951
-0.10512,-0.063006,0.99246
-0.10512,-0.063006,0.99246
-0.80038,-0.47973,-0.35951
-0.80038,-0.47973,-0.35951
-0.38602,-0.23137,-0.89301
-0.38602,-0.23137,-0.89301
-0.6498,-0.38948,0.65273
-0.6498,-0.38948,0.65273
-0.85747,-0.51395,-0.024515
-0.85747,-0.51395,-0.024515
-0.62157,-0.37255,-0.6891
-0.62157,-0.37255,-0.6891
-0.42316,-0.25363,0.86983
-0.42316,-0.25363,0.86983
-0.73938,-0.3497,-0.57535
-0.73938,-0.3497,-0.57535
-0.32568,-0.15404,0.93285
-0.32568,-0.15404,0.93285
-0.19829,-0.093786,-0.97564
-0.19829,-0.093786,-0.97564
-0.80766,-0.38199,0.44918
-0.80766,-0.38199,0.44919
-0.87132,-0.4121,-0.26642
-0.87132,-0.4121,-0.26642
-0.48405,-0.22894,-0.84456
-0.48405,-0.22894,-0.84456
-0.62373,-0.295,0.72383
-0.62373,-0.295,0.72383
-0.90155,-0.4264,0.073474
-0.90155,-0.4264,0.073475
-0.36671,-0.17344,0.91403
-0.36671,-0.17344,0.91403
-0.71298,-0.33722,-0.61477
-0.71298,-0.33722,-0.61477
-0.15473,-0.073182,-0.98524
-0.15473,-0.073182,-0.98524
-0.8266,-0.39095,0.40484
-0.8266,-0.39095,0.40484
-0.066582,-0.031491,0.99728
-0.066582,-0.031491,0.99728
-0.85846,-0.40602,-0.31334
-0.85846,-0.40602,-0.31334
-0.44598,-0.21093,-0.86983
-0.44598,-0.21093,-0.86983
-0.65509,-0.30984,0.6891
-0.65509,-0.30984,0.6891
-0.90372,-0.42743,0.024516
-0.90372,-0.42743,0.024516
-0.40683,-0.19242,0.89301
-0.40683,-0.19242,0.89301
-0.68485,-0.32391,-0.65273
-0.68485,-0.32391,-0.65273
-0.11079,-0.0524,-0.99246
-0.11079,-0.0524,-0.99246
-0.84355,-0.39897,0.35951
-0.84355,-0.39897,0.3595
-0.11079,-0.052399,0.99246
-0.11079,-0.052399,0.99246
-0.84355,-0.39897,-0.35951
-0.84355,-0.39897,-0.35951
-0.40684,-0.19242,-0.89301
-0.40684,-0.19242,-0.89301
-0.68485,-0.32391,0.65273
-0.68485,-0.32391,0.65273
-0.90372,-0.42743,-0.024516
-0.90372,-0.42743,-0.024516
-0.44598,-0.21094,0.86983
-0.44598,-0.21094,0.86983
-0.65509,-0.30984,-0.6891
-0.65509,-0.30984,-0.6891
-0.066584,-0.031492,-0.99728
-0.066584,-0.031492,-0.99728
-0.85846,-0.40602,0.31335
-0.85846,-0.40602,0.31335
-0.15473,-0.073181,0.98524
-0.15473,-0.073181,0.98524
-0.8266,-0.39095,-0.40484
-0.8266,-0.39095,-0.40484
-0.3667,-0.17344,-0.91403
-0.3667,-0.17344,-0.91403
-0.71299,-0.33722,0.61477
-0.71299,-0.33722,0.61477
-0.90155,-0.4264,-0.073476
-0.90155,-0.4264,-0.073476
-0.48405,-0.22894,0.84456
-0.48405,-0.22894,0.84456
-0.62373,-0.295,-0.72383
-0.62373,-0.295,-0.72383
-0.87132,-0.4121,0.2664
-0.87132,-0.4121,0.2664
-0.19829,-0.093785,0.97565
-0.19829,-0.093785,0.97565
-0.80766,-0.38199,-0.44919
-0.80766,-0.38199,-0.44919
-0.32568,-0.15404,-0.93285
-0.32568,-0.15404,-0.93285
-0.73938,-0.3497,0.57535
-0.73938,-0.3497,0.57535
-0.89721,-0.42435,-0.12226
-0.89721,-0.42435,-0.12226
-0.52094,-0.24639,0.81726
-0.52094,-0.24639,0.81726
-0.59087,-0.27946,-0.75682
-0.59087,-0.27946,-0.75682
-0.88207,-0.41719,0.21886
-0.88207,-0.41719,0.21886
-0.24138,-0.11416,0.96369
-0.24138,-0.11416,0.96369
-0.78678,-0.37212,-0.49244
-0.78678,-0.37212,-0.49244
-0.28387,-0.13426,-0.94942
-0.28387,-0.13426,-0.94942
-0.764,-0.36135,0.53453
-0.76401,-0.36135,0.53453
-0.89071,-0.42128,-0.17077
-0.89071,-0.42128,-0.17077
-0.55658,-0.26324,0.78799
-0.55658,-0.26324,0.78799
-0.55658,-0.26324,-0.78799
-0.55658,-0.26324,-0.78799
-0.89071,-0.42128,0.17077
-0.89071,-0.42128,0.17077
-0.28387,-0.13426,0.94942
-0.28387,-0.13426,0.94942
-0.764,-0.36135,-0.53453
-0.764,-0.36135,-0.53453
-0.24138,-0.11416,-0.96369
-0.24138,-0.11416,-0.96369
-0.78678,-0.37212,0.49245
-0.78678,-0.37212,0.49245
-0.88208,-0.41719,-0.21885
-0.88208,-0.41719,-0.21885
-0.59087,-0.27946,0.75682
-0.59087,-0.27946,0.75682
-0.52095,-0.24639,-0.81726
-0.52095,-0.24639,-0.81726
-0.89721,-0.42435,0.12226
-0.89721,-0.42435,0.12226
-0.90752,-0.32471,0.2664
-0.90752,-0.32471,0.2664
-0.20653,-0.073898,0.97565
-0.20653,-0.073898,0.97565
-0.84121,-0.30099,-0.44919
-0.84121,-0.30099,-0.44919
-0.33921,-0.12137,-0.93285
-0.33921,-0.12137,-0.93285
-0.77009,-0.27554,0.57535
-0.7701,-0.27554,0.57535
-0.93448,-0.33436,-0.12226
-0.93448,-0.33436,-0.12226
-0.54258,-0.19414,0.81726
-0.54258,-0.19414,0.81726
-0.61542,-0.2202,-0.75682
-0.61542,-0.2202,-0.75682
-0.91872,-0.32872,0.21886
-0.91872,-0.32872,0.21886
-0.2514,-0.089953,0.96369
-0.2514,-0.089953,0.96369
-0.81947,-0.29321,-0.49244
-0.81947,-0.29321,-0.49244
-0.29567,-0.10579,-0.94942
-0.29567,-0.10579,-0.94942
-0.79574,-0.28472,0.53453
-0.79574,-0.28472,0.53453
-0.92771,-0.33194,-0.17077
-0.92771,-0.33194,-0.17077
-0.5797,-0.20742,0.78799
-0.5797,-0.20742,0.78799
-0.5797,-0.20742,-0.78799
-0.5797,-0.20742,-0.78799
-0.92771,-0.33194,0.17077
-0.92771,-0.33194,0.17076
-0.29567,-0.10579,0.94942
-0.29567,-0.10579,0.94942
-0.79574,-0.28472,-0.53453
-0.79574,-0.28472,-0.53453
-0.2514,-0.089953,-0.96369
-0.2514,-0.089953,-0.96369
-0.81947,-0.29321,0.49245
-0.81947,-0.29321,0.49245
-0.91872,-0.32872,-0.21885
-0.91872,-0.32872,-0.21885
-0.54259,-0.19414,-0.81726
-0.54259,-0.19414,-0.81726
-0.61542,-0.2202,0.75682
-0.61542,-0.2202,0.75682
-0.93448,-0.33436,0.12225
-0.93448,-0.33436,0.12226
-0.77009,-0.27554,-0.57535
-0.77009,-0.27554,-0.57535
-0.33921,-0.12137,0.93285
-0.33921,-0.12137,0.93285
-0.20653,-0.073899,-0.97564
-0.20653,-0.073898,-0.97564
-0.84121,-0.30099,0.44918
-0.84121,-0.30099,0.44919
-0.90751,-0.32471,-0.26641
-0.90751,-0.32471,-0.26642
-0.50415,-0.18039,-0.84456
-0.50415,-0.18039,-0.84457
-0.64964,-0.23245,0.72383
-0.64964,-0.23245,0.72383
-0.939,-0.33598,0.073474
-0.939,-0.33598,0.073474
-0.38194,-0.13666,0.91403
-0.38194,-0.13666,0.91403
-0.7426,-0.26571,-0.61477
-0.7426,-0.26571,-0.61477
-0.16116,-0.057663,-0.98524
-0.16116,-0.057663,-0.98524
-0.86094,-0.30805,0.40484
-0.86094,-0.30805,0.40484
-0.069348,-0.024813,0.99728
-0.069348,-0.024813,0.99728
-0.89413,-0.31992,-0.31334
-0.89413,-0.31992,-0.31334
-0.46451,-0.1662,-0.86983
-0.46451,-0.1662,-0.86983
-0.68231,-0.24413,0.6891
-0.68231,-0.24413,0.6891
-0.94126,-0.33679,0.024516
-0.94126,-0.33679,0.024517
-0.42373,-0.15161,0.89301
-0.42373,-0.15161,0.89301
-0.71331,-0.25522,-0.65273
-0.71331,-0.25522,-0.65273
-0.11539,-0.041288,-0.99246
-0.11539,-0.041288,-0.99246
-0.8786,-0.31437,0.3595
-0.8786,-0.31437,0.3595
-0.11539,-0.041288,0.99246
-0.11539,-0.041288,0.99246
-0.8786,-0.31437,-0.35951
-0.8786,-0.31437,-0.35951
-0.42374,-0.15161,-0.89301
-0.42374,-0.15162,-0.89301
-0.7133,-0.25522,0.65273
-0.7133,-0.25522,0.65273
-0.94126,-0.33679,-0.024516
-0.94126,-0.33679,-0.024517
-0.46451,-0.1662,0.86983
-0.46451,-0.1662,0.86983
-0.68231,-0.24413,-0.6891
-0.68231,-0.24413,-0.6891
-0.06935,-0.024814,-0.99728
-0.06935,-0.024814,-0.99728
-0.89412,-0.31992,0.31335
-0.89412,-0.31992,0.31335
-0.16116,-0.057663,0.98524
-0.16116,-0.057663,0.98524
-0.86094,-0.30805,-0.40484
-0.86094,-0.30805,-0.40484
-0.38194,-0.13666,-0.91403
-0.38194,-0.13666,-0.91403
-0.74261,-0.26571,0.61476
-0.7426,-0.26571,0.61477
-0.939,-0.33598,-0.073476
-0.939,-0.33598,-0.073475
-0.50416,-0.18039,0.84456
-0.50416,-0.18039,0.84456
-0.64965,-0.23245,-0.72383
-0.64965,-0.23245,-0.72383
-0.39349,-0.098565,0.91403
-0.39349,-0.098565,0.91403
-0.76507,-0.19164,-0.61477
-0.76507,-0.19164,-0.61477
-0.16603,-0.041589,-0.98524
-0.16603,-0.041589,-0.98524
-0.88699,-0.22218,0.40484
-0.88699,-0.22218,0.40484
-0.071446,-0.017896,0.99728
-0.071446,-0.017896,0.99728
-0.92118,-0.23074,-0.31334
-0.92118,-0.23074,-0.31334
-0.47856,-0.11987,-0.86983
-0.47856,-0.11987,-0.86983
-0.70295,-0.17608,0.6891
-0.70295,-0.17608,0.6891
-0.96974,-0.24291,0.024517
-0.96974,-0.24291,0.024517
-0.43656,-0.10935,0.89301
-0.43656,-0.10935,0.89301
-0.73489,-0.18408,-0.65273
-0.73489,-0.18408,-0.65273
-0.11888,-0.029779,-0.99246
-0.11888,-0.029779,-0.99246
-0.90518,-0.22673,0.3595
-0.90518,-0.22673,0.35951
-0.11888,-0.029779,0.99246
-0.11888,-0.029779,0.99246
-0.90518,-0.22673,-0.35951
-0.90518,-0.22673,-0.35951
-0.43656,-0.10935,-0.89301
-0.43656,-0.10935,-0.89301
-0.73488,-0.18408,0.65273
-0.73488,-0.18408,0.65273
-0.96974,-0.24291,-0.024517
-0.96974,-0.24291,-0.024517
-0.47857,-0.11987,0.86983
-0.47857,-0.11987,0.86983
-0.70295,-0.17608,-0.6891
-0.70295,-0.17608,-0.6891
-0.071448,-0.017897,-0.99728
-0.071448,-0.017897,-0.99728
-0.92118,-0.23074,0.31335
-0.92118,-0.23074,0.31335
-0.16603,-0.041589,0.98524
-0.16603,-0.041589,0.98524
-0.88699,-0.22218,-0.40484
-0.88699,-0.22218,-0.40484
-0.39349,-0.098565,-0.91403
-0.39349,-0.098565,-0.91403
-0.76507,-0.19164,0.61477
-0.76507,-0.19164,0.61477
-0.96741,-0.24232,-0.073475
-0.96741,-0.24232,-0.073476
-0.51941,-0.1301,0.84456
-0.51941,-0.1301,0.84456
-0.6693,-0.16765,-0.72383
-0.6693,-0.16765,-0.72383
-0.93498,-0.2342,0.2664
-0.93498,-0.2342,0.2664
-0.86666,-0.21709,-0.44919
-0.86666,-0.21709,-0.44919
-0.21278,-0.053298,0.97565
-0.21278,-0.053298,0.97565
-0.34948,-0.08754,-0.93285
-0.34948,-0.08754,-0.93285
-0.7934,-0.19873,0.57535
-0.7934,-0.19873,0.57535
-0.96276,-0.24116,-0.12226
-0.96276,-0.24116,-0.12226
-0.559,-0.14002,0.81726
-0.559,-0.14002,0.81726
-0.63404,-0.15882,-0.75682
-0.63404,-0.15882,-0.75682
-0.94651,-0.23709,0.21886
-0.94651,-0.23709,0.21886
-0.25901,-0.064878,0.96369
-0.25901,-0.064878,0.96369
-0.84426,-0.21148,-0.49244
-0.84426,-0.21148,-0.49244
-0.30461,-0.076302,-0.94942
-0.30461,-0.076302,-0.94942
-0.81982,-0.20535,0.53453
-0.81982,-0.20535,0.53453
-0.95578,-0.23941,-0.17077
-0.95578,-0.23941,-0.17077
-0.59724,-0.1496,0.78799
-0.59724,-0.1496,0.78799
-0.59724,-0.1496,-0.78799
-0.59724,-0.1496,-0.78799
-0.95578,-0.23941,0.17077
-0.95578,-0.23941,0.17076
-0.30461,-0.076301,0.94942
-0.30461,-0.076301,0.94942
-0.81982,-0.20535,-0.53453
-0.81982,-0.20535,-0.53453
-0.25901,-0.064878,-0.96369
-0.25901,-0.064878,-0.96369
-0.84426,-0.21148,0.49245
-0.84426,-0.21148,0.49245
-0.94651,-0.23709,-0.21886
-0.94651,-0.23709,-0.21885
-0.559,-0.14002,-0.81726
-0.559,-0.14002,-0.81726
-0.63404,-0.15882,0.75682
-0.63404,-0.15882,0.75682
-0.96276,-0.24116,0.12226
-0.96276,-0.24116,0.12226
-0.34947,-0.087539,0.93285
-0.34947,-0.087539,0.93285
-0.79339,-0.19873,-0.57535
-0.79339,-0.19873,-0.57535
-0.21278,-0.053299,-0.97564
-0.21278,-0.053299,-0.97564
-0.86666,-0.21709,0.44918
-0.86666,-0.21709,0.44919
-0.93497,-0.2342,-0.26642
-0.93497,-0.2342,-0.26642
-0.51941,-0.1301,-0.84457
-0.51941,-0.1301,-0.84457
-0.6693,-0.16765,0.72383
-0.6693,-0.16765,0.72383
-0.96741,-0.24232,0.073474
-0.96741,-0.24232,0.073474
-0.9652,-0.14317,0.21886
-0.9652,-0.14317,0.21886
-0.26412,-0.039179,0.96369
-0.26412,-0.039178,0.96369
-0.86093,-0.12771,-0.49244
-0.86093,-0.12771,-0.49244
-0.31063,-0.046077,-0.94942
-0.31063,-0.046077,-0.94942
-0.836,-0.12401,0.53453
-0.836,-0.12401,0.53453
-0.97465,-0.14458,-0.17077
-0.97465,-0.14458,-0.17077
-0.60903,-0.090341,0.78799
-0.60903,-0.090341,0.78799
-0.60903,-0.090341,-0.78799
-0.60903,-0.090341,-0.78799
-0.97465,-0.14458,0.17076
-0.97465,-0.14458,0.17076
-0.31062,-0.046077,0.94942
-0.31062,-0.046077,0.94942
-0.836,-0.12401,-0.53453
-0.836,-0.12401,-0.53453
-0.26412,-0.039179,-0.96369
-0.26412,-0.039179,-0.96369
-0.86092,-0.12771,0.49245
-0.86092,-0.12771,0.49245
-0.9652,-0.14317,-0.21885
-0.9652,-0.14317,-0.21885
-0.64655,-0.095907,0.75682
-0.64655,-0.095907,0.75682
-0.57004,-0.084557,-0.81726
-0.57004,-0.084557,-0.81726
-0.98176,-0.14563,0.12226
-0.98176,-0.14563,0.12226
-0.35637,-0.052863,0.93285
-0.35637,-0.052863,0.93285
-0.80905,-0.12001,-0.57535
-0.80905,-0.12001,-0.57535
-0.21698,-0.032186,-0.97564
-0.21698,-0.032186,-0.97564
-0.88377,-0.13109,0.44918
-0.88377,-0.13109,0.44919
-0.95343,-0.14143,-0.26642
-0.95343,-0.14143,-0.26642
-0.52966,-0.078567,-0.84457
-0.52966,-0.078567,-0.84457
-0.68251,-0.10124,0.72383
-0.68251,-0.10124,0.72383
-0.9865,-0.14633,0.073474
-0.9865,-0.14633,0.073475
-0.40126,-0.059521,0.91403
-0.40126,-0.059521,0.91403
-0.78017,-0.11573,-0.61477
-0.78017,-0.11573,-0.61477
-0.16931,-0.025115,-0.98524
-0.16931,-0.025115,-0.98524
-0.90449,-0.13417,0.40484
-0.90449,-0.13417,0.40484
-0.072856,-0.010807,0.99728
-0.072856,-0.010807,0.99728
-0.93936,-0.13934,-0.31334
-0.93936,-0.13934,-0.31334
-0.48801,-0.072389,-0.86983
-0.48801,-0.072389,-0.86983
-0.71682,-0.10633,0.6891
-0.71682,-0.10633,0.6891
-0.98888,-0.14669,0.024517
-0.98888,-0.14669,0.024516
-0.44517,-0.066035,0.89301
-0.44517,-0.066035,0.89301
-0.74939,-0.11116,-0.65273
-0.74939,-0.11116,-0.65273
-0.12123,-0.017983,-0.99246
-0.12123,-0.017983,-0.99246
-0.92304,-0.13692,0.35951
-0.92304,-0.13692,0.35951
-0.12123,-0.017983,0.99246
-0.12123,-0.017983,0.99246
-0.92304,-0.13692,-0.35951
-0.92304,-0.13692,-0.35951
-0.44517,-0.066035,-0.89301
-0.44517,-0.066035,-0.89301
-0.74939,-0.11116,0.65273
-0.74939,-0.11116,0.65273
-0.98888,-0.14669,-0.024517
-0.98888,-0.14669,-0.024516
-0.48801,-0.072389,0.86983
-0.48801,-0.072389,0.86983
-0.71682,-0.10633,-0.6891
-0.71682,-0.10633,-0.6891
-0.072858,-0.010807,-0.99728
-0.072858,-0.010807,-0.99728
-0.93936,-0.13934,0.31335
-0.93936,-0.13934,0.31335
-0.16931,-0.025115,0.98524
-0.16931,-0.025115,0.98524
-0.90449,-0.13417,-0.40484
-0.90449,-0.13417,-0.40484
-0.40126,-0.059521,-0.91403
-0.40126,-0.059521,-0.91403
-0.78017,-0.11573,0.61477
-0.78017,-0.11573,0.61477
-0.9865,-0.14633,-0.073475
-0.9865,-0.14633,-0.073476
-0.68251,-0.10124,-0.72383
-0.68251,-0.10124,-0.72383
-0.52966,-0.078567,0.84456
-0.52966,-0.078568,0.84456
-0.95343,-0.14143,0.2664
-0.95343,-0.14143,0.2664
-0.88377,-0.13109,-0.44919
-0.88377,-0.13109,-0.44919
-0.21698,-0.032186,0.97565
-0.21698,-0.032186,0.97565
-0.35637,-0.052863,-0.93285
-0.35637,-0.052863,-0.93285
-0.80905,-0.12001,0.57535
-0.80905,-0.12001,0.57535
-0.98176,-0.14563,-0.12226
-0.98176,-0.14563,-0.12226
-0.57003,-0.084557,0.81726
-0.57003,-0.084556,0.81726
-0.64655,-0.095906,-0.75682
-0.64655,-0.095907,-0.75682
-0.57558,0.028277,-0.81726
-0.57558,0.028278,-0.81726
-0.81693,0.040135,-0.57535
-0.81693,0.040133,-0.57534
-0.024543,0.0012057,0.9997
-0.53481,0.026275,-0.84456
-0.53481,0.026274,-0.84456
-0.91329,0.044867,0.40484
-0.91329,0.044868,0.40483
-0.93202,0.045788,0.35951
-0.93202,0.045787,0.35952
-0.9485,0.046597,0.31334
-0.9485,0.046598,0.31334
-0.024543,0.0012057,-0.9997
-0.9627,0.047295,0.26641
-0.9627,0.047295,0.26641
-0.84413,0.041469,-0.53453
-0.84413,0.041471,-0.53454
-0.024306,0.0036055,-0.9997
-0.024306,0.0036055,0.9997
-0.023836,0.0059706,0.9997
-0.023836,0.0059706,-0.9997
-0.023136,0.0082781,-0.9997
-0.023136,0.0082781,0.9997
-0.022213,0.010506,0.9997
